sample_index,filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
17,tree_Sikar_Sikar_3_313_low_density_near_north_0_20250528_072505_008689.jpg,192,193,False,0.6875002980232239,0.10801573097705841,0.6875002980232239
18,tree_Sikar_Sikar_3_315_low_density_near_north_0_20250528_072523_606794.jpg,192,23,False,0.5549769997596741,0.31068456172943115,0.5549769997596741
20,tree_Sikar_Sikar_4_8_low_density_near_east_0_20250528_072655_427652.jpg,192,192,True,0.911422610282898,0.911422610282898,0.911422610282898
21,tree_Sikar_Sikar_4_26_low_density_near_southeast_0_20250528_072830_875357.jpg,192,146,False,0.38604962825775146,0.2267061173915863,0.38604962825775146
24,tree_Sikar_Sikar_4_120_low_density_near_southeast_0_20250528_073321_605331.jpg,192,192,True,0.9104658365249634,0.9104658365249634,0.9104658365249634
29,tree_Sikar_Sikar_4_307_low_density_near_south_0_20250528_074349_534974.jpg,192,192,True,0.9938398003578186,0.9938398003578186,0.9938398003578186
46,tree_Sikar_Sikar_6_126_low_density_near_center_1_20250528_080754_057897.jpg,192,192,True,0.9988586902618408,0.9988586902618408,0.9988586902618408
47,tree_Sikar_Sikar_6_126_low_density_near_west_0_20250528_080755_073376.jpg,192,23,False,0.8044193983078003,0.184724360704422,0.8044193983078003
50,tree_Sikar_Sikar_6_242_low_density_near_southwest_0_20250528_081418_014147.jpg,192,176,False,0.9043736457824707,0.06529748439788818,0.9043736457824707
63,tree_Sikar_Sikar_8_154_low_density_near_center_0_20250528_084014_968282.jpg,192,192,True,0.9967468976974487,0.9967468976974487,0.9967468976974487
64,tree_Sikar_Sikar_8_162_low_density_near_northeast_0_20250528_084037_769789.jpg,192,192,True,0.85162752866745,0.85162752866745,0.85162752866745
65,tree_Sikar_Sikar_8_165_low_density_near_north_0_20250528_084100_500158.jpg,192,192,True,0.9097303152084351,0.9097303152084351,0.9097303152084351
66,tree_Sikar_Sikar_8_189_low_density_near_center_0_20250528_084211_203721.jpg,192,23,False,0.4575222432613373,0.16839419305324554,0.4575222432613373
86,tree_Sikar_Sikar_10_213_low_density_far_southeast_0_20250528_091237_523554.jpg,192,192,True,0.957751452922821,0.957751452922821,0.957751452922821
93,tree_Sikar_Sikar_12_101_low_density_far_northwest_0_20250528_093136_779742.jpg,192,23,False,0.35275301337242126,0.16820639371871948,0.35275301337242126
94,tree_Sikar_Sikar_12_111_low_density_near_northeast_0_20250528_093219_518124.jpg,192,146,False,0.7779901623725891,0.1980578452348709,0.7779901623725891
102,tree_Sikar_Sikar_13_160_low_density_near_northwest_0_20250528_094940_178253.jpg,192,192,True,0.8170449733734131,0.8170449733734131,0.8170449733734131
103,tree_Sikar_Sikar_13_161_low_density_near_east_0_20250528_094949_032813.jpg,192,192,True,0.6498700380325317,0.6498700380325317,0.6498700380325317
106,tree_Sikar_Sikar_13_191_low_density_near_east_0_20250528_095213_023799.jpg,192,65,False,0.2225550264120102,0.21578077971935272,0.2225550264120102
124,tree_Sikar_Sikar_34_24_low_density_near_south_0_20250528_133612_929241.jpg,192,192,True,0.9991903901100159,0.9991903901100159,0.9991903901100159
127,tree_Sikar_Sikar_34_119_low_density_near_east_0_20250528_134254_163849.jpg,192,192,True,0.9972009658813477,0.9972009658813477,0.9972009658813477
128,tree_Sikar_Sikar_34_127_low_density_far_southwest_0_20250528_134352_771021.jpg,192,192,True,0.9212014675140381,0.9212014675140381,0.9212014675140381
133,tree_Sikar_Sikar_36_23_low_density_near_southwest_0_20250528_135503_427180.jpg,192,192,True,0.9838266968727112,0.9838266968727112,0.9838266968727112
136,tree_Sikar_Sikar_36_94_low_density_near_center_0_20250528_140007_151188.jpg,192,192,True,0.7460417151451111,0.7460417151451111,0.7460417151451111
138,tree_Sikar_Sikar_37_71_low_density_near_northeast_0_20250528_140636_080894.jpg,192,192,True,0.9992127418518066,0.9992127418518066,0.9992127418518066
145,tree_Sikar_Sikar_39_33_low_density_far_southeast_0_20250528_141705_093546.jpg,192,192,True,0.4313691556453705,0.4313691556453705,0.4313691556453705
147,tree_Sikar_Sikar_39_95_low_density_near_north_0_20250528_142126_338060.jpg,192,192,True,0.996190071105957,0.996190071105957,0.996190071105957
149,tree_Sikar_Sikar_40_7_low_density_near_north_0_20250528_142501_169813.jpg,192,192,True,0.5709670782089233,0.5709670782089233,0.5709670782089233
151,tree_Sikar_Sikar_40_58_low_density_near_northwest_0_20250528_142918_635432.jpg,192,192,True,0.7806099057197571,0.7806099057197571,0.7806099057197571
158,tree_Sikar_Sikar_42_48_low_density_near_center_0_20250528_144542_385807.jpg,192,192,True,0.9994015693664551,0.9994015693664551,0.9994015693664551
164,tree_Sikar_Sikar_44_20_low_density_near_northwest_0_20250528_145901_131158.jpg,192,23,False,0.7648366093635559,0.12161841243505478,0.7648366093635559
173,tree_Sikar_Sikar_47_17_low_density_near_center_0_20250528_152102_665255.jpg,192,192,True,0.9984390139579773,0.9984390139579773,0.9984390139579773
184,tree_Sikar_Sikar_48_62_low_density_near_west_0_20250528_153141_553626.jpg,192,192,True,0.9012279510498047,0.9012279510498047,0.9012279510498047
191,tree_Sikar_Sikar_50_18_low_density_far_northeast_0_20250528_154421_100689.jpg,192,23,False,0.7988020181655884,0.05340225622057915,0.7988020181655884
194,tree_Sikar_Sikar_51_55_low_density_far_northeast_0_20250528_155440_929082.jpg,192,176,False,0.9666282534599304,0.006859992165118456,0.9666282534599304
196,tree_Sikar_Sikar_52_54_low_density_far_southwest_0_20250528_160229_107655.jpg,192,192,True,0.9983775615692139,0.9983775615692139,0.9983775615692139
207,tree_Sikar_Sikar_56_22_low_density_near_east_0_20250528_162839_294203.jpg,192,176,False,0.7990468740463257,0.011066382750868797,0.7990468740463257
208,tree_Sikar_Sikar_56_22_low_density_far_southeast_0_20250528_162839_728048.jpg,192,23,False,0.7773447632789612,0.09931208938360214,0.7773447632789612
209,tree_Sikar_Sikar_56_55_low_density_far_northwest_0_20250528_163008_968348.jpg,192,192,True,0.8082994222640991,0.8082994222640991,0.8082994222640991
211,tree_Sikar_Sikar_56_69_low_density_near_northwest_0_20250528_163120_446829.jpg,192,192,True,0.606778621673584,0.606778621673584,0.606778621673584
213,tree_Sikar_Sikar_57_24_low_density_near_northwest_0_20250528_163430_870400.jpg,192,192,True,0.7761107087135315,0.7761107087135315,0.7761107087135315
215,tree_Sikar_Sikar_57_41_low_density_near_west_0_20250528_163616_909126.jpg,192,176,False,0.2825038731098175,0.26113781332969666,0.2825038731098175
219,tree_Sikar_Sikar_58_44_low_density_near_center_0_20250528_164221_674078.jpg,192,192,True,0.890590488910675,0.890590488910675,0.890590488910675
223,tree_Sikar_Sikar_58_73_low_density_far_northwest_0_20250528_164442_749915.jpg,192,192,True,0.7827713489532471,0.7827713489532471,0.7827713489532471
236,tree_Sikar_Sikar_65_0_low_density_near_center_0_20250528_171912_194043.jpg,192,192,True,0.9688346982002258,0.9688346982002258,0.9688346982002258
247,tree_Sikar_Sikar_71_31_low_density_near_east_0_20250528_175226_736146.jpg,192,23,False,0.5525357127189636,0.06134045869112015,0.5525357127189636
251,tree_Sikar_Sikar_73_45_low_density_far_northwest_0_20250528_180526_921315.jpg,192,23,False,0.5086057782173157,0.08779587596654892,0.5086057782173157
264,tree_Sikar_Sikar_80_40_low_density_near_east_0_20250528_183959_448446.jpg,192,192,True,0.9737842679023743,0.9737842679023743,0.9737842679023743
269,tree_Sikar_Sikar_83_43_low_density_far_southwest_0_20250528_185258_449467.jpg,192,176,False,0.38992631435394287,0.10986573249101639,0.38992631435394287
271,tree_Sikar_Sikar_86_51_low_density_near_southeast_0_20250528_190839_983071.jpg,192,192,True,0.9616647958755493,0.9616647958755493,0.9616647958755493
274,tree_Sikar_Sikar_90_44_low_density_near_west_0_20250528_192103_478260.jpg,192,192,True,0.4745911955833435,0.4745911955833435,0.4745911955833435
283,tree_Sikar_Sikar_97_29_low_density_near_east_0_20250528_194756_312776.jpg,192,23,False,0.7040966749191284,0.2320830076932907,0.7040966749191284
286,tree_Sikar_Sikar_98_11_low_density_near_northwest_0_20250528_194932_642582.jpg,192,192,True,0.7313244342803955,0.7313244342803955,0.7313244342803955
292,tree_Sikar_Sikar_102_27_low_density_near_west_0_20250528_200325_017156.jpg,192,192,True,0.9663849472999573,0.9663849472999573,0.9663849472999573
293,tree_Sikar_Sikar_102_33_low_density_near_north_0_20250528_200359_831460.jpg,192,192,True,0.8284814357757568,0.8284814357757568,0.8284814357757568
295,tree_Sikar_Sikar_104_16_low_density_far_center_0_20250528_200906_855918.jpg,192,192,True,0.6320738792419434,0.6320738792419434,0.6320738792419434
296,tree_Sikar_Sikar_104_22_low_density_far_northeast_0_20250528_200934_547000.jpg,192,192,True,0.6782959699630737,0.6782959699630737,0.6782959699630737
297,tree_Sikar_Sikar_104_22_low_density_far_northeast_0_20250528_200934_547000.jpg,192,192,True,0.6782959699630737,0.6782959699630737,0.6782959699630737
302,tree_Sikar_Sikar_106_34_low_density_near_east_0_20250528_201805_614666.jpg,192,176,False,0.5898856520652771,0.30860456824302673,0.5898856520652771
312,tree_Sikar_Sikar_118_16_low_density_near_north_0_20250528_204745_740184.jpg,192,192,True,0.8681209683418274,0.8681209683418274,0.8681209683418274
313,tree_Sikar_Sikar_121_21_low_density_far_northeast_0_20250528_205613_509559.jpg,192,192,True,0.9985126852989197,0.9985126852989197,0.9985126852989197
315,tree_Sikar_Sikar_123_4_low_density_far_southeast_0_20250528_210011_513294.jpg,192,146,False,0.6129668951034546,0.09951689094305038,0.6129668951034546
316,tree_Sikar_Sikar_123_15_low_density_near_southwest_0_20250528_210116_342420.jpg,192,192,True,0.9946827292442322,0.9946827292442322,0.9946827292442322
317,tree_Sikar_Sikar_124_34_low_density_near_northwest_0_20250528_210455_897151.jpg,192,189,False,0.48207998275756836,0.40793904662132263,0.48207998275756836
327,tree_Sikar_Sikar_144_29_low_density_far_southeast_0_20250528_214500_936392.jpg,192,192,True,0.473233699798584,0.473233699798584,0.473233699798584
329,tree_Sikar_Sikar_145_11_low_density_far_center_0_20250528_214556_673654.jpg,192,192,True,0.999548614025116,0.999548614025116,0.999548614025116
331,tree_Sikar_Sikar_146_4_low_density_near_center_0_20250528_214748_514457.jpg,192,192,True,0.9934873580932617,0.9934873580932617,0.9934873580932617
345,tree_Jhunjhunu_Jhunjhunu_0_220_low_density_far_east_0_20250526_055947_456893.jpg,192,192,True,0.6672796010971069,0.6672796010971069,0.6672796010971069
351,tree_Jhunjhunu_Jhunjhunu_0_329_low_density_far_north_0_20250526_060130_570682.jpg,192,192,True,0.9944873452186584,0.9944873452186584,0.9944873452186584
353,tree_Nagaur_Nagaur_0_368_low_density_far_southwest_0_20250526_060215_039004.jpg,192,192,True,0.8646363019943237,0.8646363019943237,0.8646363019943237
358,tree_Nagaur_Nagaur_1_215_low_density_near_south_0_20250526_060607_512016.jpg,192,23,False,0.8654941320419312,0.049875665456056595,0.8654941320419312
377,tree_Nagaur_Nagaur_2_347_low_density_far_east_0_20250526_061910_438148.jpg,192,192,True,0.9000165462493896,0.9000165462493896,0.9000165462493896
405,tree_Nagaur_Nagaur_4_371_low_density_far_southeast_0_20250526_063558_612796.jpg,192,192,True,0.8319087028503418,0.8319087028503418,0.8319087028503418
451,tree_Ajmer_Ajmer_9_216_low_density_near_northwest_0_20250526_070951_300813.jpg,192,192,True,0.503005862236023,0.503005862236023,0.503005862236023
457,tree_Jhunjhunu_Jhunjhunu_10_44_low_density_near_northwest_0_20250526_071501_065567.jpg,192,146,False,0.2772740423679352,0.11586757004261017,0.2772740423679352
460,tree_Nagaur_Nagaur_11_43_low_density_near_west_0_20250526_072053_157864.jpg,192,192,True,0.999600350856781,0.999600350856781,0.999600350856781
467,tree_Jhunjhunu_Jhunjhunu_11_215_low_density_near_north_0_20250526_072408_756104.jpg,192,23,False,0.8556170463562012,0.03170362114906311,0.8556170463562012
475,tree_Jaipur_Jaipur_12_204_low_density_near_north_0_20250526_073136_591687.jpg,192,23,False,0.2698312997817993,0.18407273292541504,0.2698312997817993
480,tree_Jhunjhunu_Jhunjhunu_12_350_low_density_near_center_0_20250526_073501_255023.jpg,192,190,False,0.35738566517829895,0.10037574917078018,0.35738566517829895
483,tree_Jaipur_Jaipur_13_21_low_density_near_southwest_0_20250526_073611_478351.jpg,192,23,False,0.9219798445701599,0.013078605756163597,0.9219798445701599
495,tree_Pali_Pali_15_30_low_density_near_east_0_20250526_075303_007634.jpg,192,176,False,0.3354416787624359,0.31862780451774597,0.3354416787624359
507,tree_Jhunjhunu_Jhunjhunu_17_227_low_density_near_southeast_0_20250526_081142_724786.jpg,192,192,True,0.4516686201095581,0.4516686201095581,0.4516686201095581
