sample_index,filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
142,tree_Sikar_Sikar_38_16_low_density_near_southwest_0_20250528_140950_482855.jpg,123,23,False,0.5266352891921997,0.0012692308519035578,0.5266352891921997
240,tree_Sikar_Sikar_66_41_low_density_near_northwest_0_20250528_172823_271961.jpg,123,23,False,0.6927307844161987,0.005941411480307579,0.6927307844161987
256,tree_Sikar_Sikar_75_59_low_density_near_north_0_20250528_181720_195962.jpg,123,23,False,0.24622540175914764,0.05496692284941673,0.24622540175914764
323,tree_Sikar_Sikar_129_26_low_density_near_south_0_20250528_211638_945510.jpg,123,23,False,0.5506196618080139,0.002521752379834652,0.5506196618080139
420,tree_Jaipur_Jaipur_5_331_low_density_near_northwest_0_20250526_064411_395951.jpg,123,193,False,0.954062819480896,0.02821492776274681,0.954062819480896
478,tree_Jaipur_Jaipur_12_320_low_density_far_northeast_0_20250526_073408_218447.jpg,123,9,False,0.289416640996933,0.0006562985363416374,0.289416640996933
579,tree_Jaipur_Jaipur_39_12_low_density_near_southwest_0_20250526_100058_618401.jpg,123,193,False,0.9628182649612427,0.001385688316076994,0.9628182649612427
626,tree_Sikar_Sikar_79_38_low_density_near_east_0_20250526_115929_030785.jpg,123,23,False,0.4582400321960449,0.007032060995697975,0.4582400321960449
636,tree_Jaipur_Jaipur_94_9_low_density_near_south_0_20250526_122629_505448.jpg,123,23,False,0.4895891547203064,0.09426971524953842,0.4895891547203064
757,tree_Kota_Kota_10_694_low_density_near_north_0_20250712_144640_960897.jpg,123,23,False,0.3797931969165802,0.02470765821635723,0.3797931969165802
