sample_index,filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
12,tree_Sikar_Sikar_3_7_low_density_near_center_0_20250528_070905_434502.jpg,86,190,False,0.1669229120016098,0.11315024644136429,0.1669229120016098
177,tree_Sikar_Sikar_47_39_low_density_near_east_0_20250528_152308_913189.jpg,86,23,False,0.974521279335022,0.00024045883037615567,0.974521279335022
178,tree_Sikar_Sikar_47_39_low_density_near_east_0_20250528_152308_913189.jpg,86,23,False,0.974521279335022,0.00024045883037615567,0.974521279335022
261,tree_Sikar_Sikar_80_4_low_density_near_center_0_20250528_183720_807427.jpg,86,93,False,0.3023928105831146,0.1003272756934166,0.3023928105831146
272,tree_Sikar_Sikar_88_34_low_density_near_northwest_0_20250528_191412_673818.jpg,86,9,False,0.7352418303489685,0.006002054084092379,0.7352418303489685
287,tree_Sikar_Sikar_98_30_low_density_near_southwest_0_20250528_195122_909044.jpg,86,23,False,0.5663249492645264,0.042702630162239075,0.5663249492645264
299,tree_Sikar_Sikar_105_27_low_density_near_north_0_20250528_201308_762346.jpg,86,72,False,0.5778160691261292,0.1879953145980835,0.5778160691261292
348,tree_Jhunjhunu_Jhunjhunu_0_293_low_density_near_south_0_20250526_060103_962299.jpg,86,72,False,0.3050835132598877,0.07008884847164154,0.3050835132598877
526,tree_Jaipur_Jaipur_22_87_low_density_near_center_0_20250526_084057_072099.jpg,86,193,False,0.31060346961021423,0.013169744983315468,0.31060346961021423
695,tree_Pratapgarh_Pratapgarh_2_974_low_density_near_west_0_20250712_032206_853256.jpg,86,23,False,0.9344976544380188,0.0014783587539568543,0.9344976544380188
706,tree_Pali_Pali_4_340_low_density_near_south_0_20250712_052730_422456.jpg,86,23,False,0.42562735080718994,0.1623212695121765,0.42562735080718994
814,tree_Pratapgarh_Pratapgarh_26_128_low_density_near_south_0_20250713_035816_654939.jpg,86,144,False,0.5514113306999207,0.0192299522459507,0.5514113306999207
