sample_index,skysat_filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
8,tree_Nagaur_Nagaur_0_368_low_density_far_southwest_0_20250526_060215_039004_skysat.jpg,192,23,False,0.3550960123538971,0.10791898518800735,0.3550960123538971
27,tree_Jaipur_Jaipur_3_222_low_density_near_north_0_20250526_062524_614929_skysat.jpg,192,23,False,0.3031584918498993,0.10604456812143326,0.3031584918498993
32,tree_Nagaur_Nagaur_3_463_low_density_near_center_0_20250526_062934_194526_skysat.jpg,192,176,False,0.29102781414985657,0.09926894307136536,0.29102781414985657
48,tree_Sikar_Sikar_5_300_low_density_near_north_0_20250526_064320_024316_skysat.jpg,192,23,False,0.28617367148399353,0.10975850373506546,0.28617367148399353
61,tree_Sikar_Sikar_7_45_low_density_far_southwest_0_20250526_065544_510783_skysat.jpg,192,23,False,0.3156994581222534,0.13652993738651276,0.3156994581222534
81,tree_Jhunjhunu_Jhunjhunu_10_38_low_density_far_center_0_20250526_071435_278488_skysat.jpg,192,23,False,0.28516265749931335,0.12279299646615982,0.28516265749931335
92,tree_Jaipur_Jaipur_11_186_low_density_far_northeast_0_20250526_072339_190705_skysat.jpg,192,23,False,0.33235958218574524,0.1039450466632843,0.33235958218574524
93,tree_Jhunjhunu_Jhunjhunu_11_215_low_density_near_north_0_20250526_072408_756104_skysat.jpg,192,176,False,0.31310251355171204,0.08180773258209229,0.31310251355171204
113,tree_Sikar_Sikar_14_366_low_density_far_south_0_20250526_075217_995710_skysat.jpg,192,23,False,0.30004703998565674,0.11458412557840347,0.30004703998565674
115,tree_Pali_Pali_15_30_low_density_near_east_0_20250526_075303_007634_skysat.jpg,192,23,False,0.30829980969429016,0.10048287361860275,0.30829980969429016
128,tree_Jhunjhunu_Jhunjhunu_17_2_low_density_far_southwest_0_20250526_080704_102807_skysat.jpg,192,23,False,0.2666563391685486,0.11375781148672104,0.2666563391685486
139,tree_Jaipur_Jaipur_20_94_low_density_far_northeast_0_20250526_082758_531028_skysat.jpg,192,23,False,0.3226962685585022,0.1180889904499054,0.3226962685585022
160,tree_Sikar_Sikar_24_121_low_density_near_north_0_20250526_085247_088944_skysat.jpg,192,23,False,0.31417518854141235,0.11167461425065994,0.31417518854141235
164,tree_Pali_Pali_25_122_low_density_far_east_0_20250526_085904_099804_skysat.jpg,192,23,False,0.3536124527454376,0.08765469491481781,0.3536124527454376
194,tree_Jhunjhunu_Jhunjhunu_34_62_low_density_near_east_0_20250526_094017_943467_skysat.jpg,192,176,False,0.38274869322776794,0.06239514425396919,0.38274869322776794
201,tree_Jhunjhunu_Jhunjhunu_36_18_low_density_near_southeast_0_20250526_094807_346730_skysat.jpg,192,176,False,0.4942222833633423,0.039281927049160004,0.4942222833633423
206,tree_Jaipur_Jaipur_37_83_low_density_far_west_0_20250526_095334_691049_skysat.jpg,192,23,False,0.4143306612968445,0.06813644617795944,0.4143306612968445
218,tree_Jhunjhunu_Jhunjhunu_40_24_low_density_near_southeast_0_20250526_100620_439685_skysat.jpg,192,23,False,0.2679063379764557,0.11415671557188034,0.2679063379764557
233,tree_Sikar_Sikar_46_83_low_density_far_south_0_20250526_102843_634039_skysat.jpg,192,23,False,0.2767806351184845,0.11307042092084885,0.2767806351184845
273,tree_Sikar_Sikar_74_73_low_density_far_northwest_0_20250526_114849_776284_skysat.jpg,192,176,False,0.28674954175949097,0.10339045524597168,0.28674954175949097
275,tree_Jaipur_Jaipur_74_87_low_density_near_southwest_0_20250526_114919_730810_skysat.jpg,192,23,False,0.3338729739189148,0.14025379717350006,0.3338729739189148
279,tree_Pali_Pali_82_11_low_density_near_southwest_0_20250526_120405_553006_skysat.jpg,192,23,False,0.3494411110877991,0.10788016766309738,0.3494411110877991
290,tree_Sikar_Sikar_110_28_low_density_far_northwest_0_20250526_130107_896850_skysat.jpg,192,176,False,0.2963915169239044,0.09751120209693909,0.2963915169239044
