sample_index,skysat_filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
0,tree_Pali_Pali_0_10_low_density_far_north_0_20250526_055530_617380_skysat.jpg,189,23,False,0.2909938097000122,0.013179234229028225,0.2909938097000122
4,tree_Pali_Pali_0_117_low_density_near_west_0_20250526_055707_986419_skysat.jpg,189,23,False,0.42557722330093384,0.013603553175926208,0.42557722330093384
108,tree_Jhunjhunu_Jhunjhunu_14_200_low_density_far_northwest_0_20250526_074817_188145_skysat.jpg,189,23,False,0.2820068597793579,0.01194636058062315,0.2820068597793579
120,tree_Jhunjhunu_Jhunjhunu_15_327_low_density_near_north_0_20250526_075933_635713_skysat.jpg,189,176,False,0.47147008776664734,0.00479305163025856,0.47147008776664734
171,tree_Jaipur_Jaipur_27_183_low_density_far_northeast_0_20250526_090853_429129_skysat.jpg,189,23,False,0.33643585443496704,0.011638853698968887,0.33643585443496704
196,tree_Jhunjhunu_Jhunjhunu_34_206_low_density_far_southeast_0_20250526_094316_746351_skysat.jpg,189,23,False,0.35386836528778076,0.01490864809602499,0.35386836528778076
542,tree_Deeg_Deeg_7_34_low_density_near_southwest_0_20250712_094648_297254_skysat.jpg,189,176,False,0.2913728356361389,0.009707591496407986,0.2913728356361389
734,tree_Pali_Pali_17_511_low_density_near_west_0_20250712_221008_381714_skysat.jpg,189,23,False,0.4517980217933655,0.008322816342115402,0.4517980217933655
863,tree_Pali_Pali_33_188_low_density_near_west_0_20250713_074159_442613_skysat.jpg,189,23,False,0.4346151649951935,0.009602307341992855,0.4346151649951935
1004,tree_Sikar_Sikar_3_321_low_density_near_southwest_0_20250528_072546_592917_skysat.jpg,189,23,False,0.33053457736968994,0.013646152801811695,0.33053457736968994
1046,tree_Sikar_Sikar_7_234_low_density_near_center_0_20250528_083044_790355_skysat.jpg,189,23,False,0.34816017746925354,0.014968551695346832,0.34816017746925354
1260,tree_Sikar_Sikar_47_18_low_density_near_south_0_20250528_152105_697952_skysat.jpg,189,23,False,0.32241836190223694,0.011460383422672749,0.32241836190223694
1345,tree_Sikar_Sikar_75_60_low_density_near_northwest_0_20250528_181737_668411_skysat.jpg,189,23,False,0.3644728362560272,0.017716776579618454,0.3644728362560272
1427,tree_Sikar_Sikar_162_9_low_density_near_southeast_0_20250528_221029_673231_skysat.jpg,189,23,False,0.3250764012336731,0.011830740608274937,0.3250764012336731
1436,tree_Sikar_Sikar_176_5_low_density_far_east_0_20250528_222816_292458_skysat.jpg,189,23,False,0.3567652404308319,0.013909728266298771,0.3567652404308319
1446,tree_Sikar_Sikar_206_4_low_density_near_center_0_20250528_225807_551814_skysat.jpg,189,23,False,0.2992536127567291,0.011074438691139221,0.2992536127567291
1449,tree_Sikar_Sikar_209_9_low_density_near_south_0_20250528_230050_894964_skysat.jpg,189,23,False,0.3288922905921936,0.01269465871155262,0.3288922905921936
