sample_index,skysat_filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
138,tree_Jhunjhunu_Jhunjhunu_20_77_low_density_near_center_0_20250526_082740_494759_skysat.jpg,86,176,False,0.42605990171432495,0.004290916491299868,0.42605990171432495
412,tree_Karauli_Karauli_2_795_low_density_far_east_0_20250712_030439_665705_skysat.jpg,86,23,False,0.3282100558280945,0.012144641950726509,0.3282100558280945
419,tree_Pratapgarh_Pratapgarh_2_974_low_density_near_west_0_20250712_032206_853256_skysat.jpg,86,23,False,0.30078864097595215,0.012068169191479683,0.30078864097595215
655,tree_Bhilwara_Bhilwara_11_568_low_density_far_center_0_20250712_155640_550259_skysat.jpg,86,23,False,0.3935546875,0.01169509720057249,0.3935546875
732,tree_Pratapgarh_Pratapgarh_17_397_low_density_near_center_0_20250712_215901_270834_skysat.jpg,86,176,False,0.291252464056015,0.009236389771103859,0.291252464056015
843,tree_Pali_Pali_30_109_low_density_near_east_0_20250713_060649_684925_skysat.jpg,86,23,False,0.4646989703178406,0.007428105920553207,0.4646989703178406
1008,tree_Sikar_Sikar_4_40_low_density_near_southwest_0_20250528_072925_190333_skysat.jpg,86,23,False,0.3671640455722809,0.01278283353894949,0.3671640455722809
1040,tree_Sikar_Sikar_7_100_low_density_near_northwest_0_20250528_082240_813647_skysat.jpg,86,23,False,0.314842164516449,0.013890281319618225,0.314842164516449
1142,tree_Sikar_Sikar_23_102_low_density_near_west_0_20250528_114633_962058_skysat.jpg,86,23,False,0.3156357705593109,0.01132260262966156,0.3156357705593109
1152,tree_Sikar_Sikar_25_87_low_density_near_center_0_20250528_120825_906345_skysat.jpg,86,23,False,0.314842164516449,0.013890281319618225,0.314842164516449
1191,tree_Sikar_Sikar_34_33_low_density_far_southwest_0_20250528_133643_549726_skysat.jpg,86,23,False,0.2902706563472748,0.012069077230989933,0.2902706563472748
1208,tree_Sikar_Sikar_36_40_low_density_far_east_0_20250528_135600_891779_skysat.jpg,86,23,False,0.37159886956214905,0.012898019514977932,0.37159886956214905
1311,tree_Sikar_Sikar_62_46_low_density_near_northwest_0_20250528_170755_253377_skysat.jpg,86,23,False,0.310274600982666,0.010934782214462757,0.310274600982666
1370,tree_Sikar_Sikar_90_33_low_density_near_center_0_20250528_192007_080898_skysat.jpg,86,176,False,0.3638612926006317,0.008341516368091106,0.3638612926006317
1377,tree_Sikar_Sikar_96_32_low_density_near_southeast_0_20250528_194601_555718_skysat.jpg,86,176,False,0.3012096583843231,0.008850814774632454,0.3012096583843231
1398,tree_Sikar_Sikar_121_18_low_density_far_southwest_0_20250528_205609_605402_skysat.jpg,86,23,False,0.3348240852355957,0.011543023400008678,0.3348240852355957
1428,tree_Sikar_Sikar_164_10_low_density_far_northeast_0_20250528_221319_458539_skysat.jpg,86,23,False,0.34900885820388794,0.011246297508478165,0.34900885820388794
