sample_index,skysat_filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
3,tree_Pali_Pali_0_117_low_density_far_south_0_20250526_055707_703629_skysat.jpg,123,23,False,0.3724746108055115,0.014481856487691402,0.3724746108055115
37,tree_Pali_Pali_4_124_low_density_near_center_0_20250526_063228_087218_skysat.jpg,123,23,False,0.43453601002693176,0.013754546642303467,0.43453601002693176
156,tree_Sikar_Sikar_23_183_low_density_far_northeast_0_20250526_084740_942072_skysat.jpg,123,23,False,0.34552764892578125,0.01346670463681221,0.34552764892578125
238,tree_Jaipur_Jaipur_48_44_low_density_near_northwest_0_20250526_103436_906274_skysat.jpg,123,23,False,0.38086241483688354,0.010286364704370499,0.38086241483688354
278,tree_Sikar_Sikar_79_38_low_density_near_east_0_20250526_115929_030785_skysat.jpg,123,23,False,0.33302971720695496,0.011554663069546223,0.33302971720695496
287,tree_Jaipur_Jaipur_102_39_low_density_near_north_0_20250526_124501_091547_skysat.jpg,123,23,False,0.36288392543792725,0.01388473529368639,0.36288392543792725
294,tree_Jaipur_Jaipur_124_12_low_density_far_southeast_0_20250526_132308_750855_skysat.jpg,123,23,False,0.3422909080982208,0.014591713435947895,0.3422909080982208
382,tree_Bhilwara_Bhilwara_1_762_low_density_near_north_0_20250712_012140_956317_skysat.jpg,123,23,False,0.3394145667552948,0.013333485461771488,0.3394145667552948
754,tree_Udaipur_Udaipur_19_349_low_density_near_north_0_20250712_233532_340300_skysat.jpg,123,23,False,0.3723312020301819,0.015887239947915077,0.3723312020301819
830,tree_Bhilwara_Bhilwara_28_29_low_density_near_south_0_20250713_045700_826011_skysat.jpg,123,23,False,0.39583200216293335,0.013809999451041222,0.39583200216293335
834,tree_Chittorgarh_Chittorgarh_28_287_low_density_far_west_0_20250713_052302_847741_skysat.jpg,123,23,False,0.3768714368343353,0.012600352056324482,0.3768714368343353
933,tree_Udaipur_Udaipur_51_7_low_density_near_center_0_20250713_125143_636977_skysat.jpg,123,176,False,0.4355289340019226,0.0031057633459568024,0.4355289340019226
1001,tree_Sikar_Sikar_3_202_low_density_near_center_0_20250528_071935_634856_skysat.jpg,123,23,False,0.387096107006073,0.014506665989756584,0.387096107006073
1177,tree_Sikar_Sikar_29_96_low_density_far_west_0_20250528_124739_855444_skysat.jpg,123,23,False,0.3311862349510193,0.010756771080195904,0.3311862349510193
1220,tree_Sikar_Sikar_38_40_low_density_near_south_0_20250528_141139_379372_skysat.jpg,123,23,False,0.39383652806282043,0.01665964350104332,0.39383652806282043
1412,tree_Sikar_Sikar_139_9_low_density_near_south_0_20250528_213642_201067_skysat.jpg,123,176,False,0.32601845264434814,0.007152688689529896,0.32601845264434814
