sample_index,filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
1,tree_Pali_Pali_0_72_low_density_near_south_0_20250526_055625_853991.jpg,23,23,True,0.9839200377464294,0.9839200377464294,0.9839200377464294
2,tree_Alwar_Alwar_0_118_low_density_near_southeast_0_20250526_055706_494863.jpg,23,23,True,0.5020772218704224,0.5020772218704224,0.5020772218704224
10,tree_Jaipur_Jaipur_1_48_low_density_near_center_0_20250526_060327_556445.jpg,23,23,True,0.9946120977401733,0.9946120977401733,0.9946120977401733
19,tree_Pali_Pali_2_139_low_density_far_southeast_0_20250526_061452_682401.jpg,23,23,True,0.5937319993972778,0.5937319993972778,0.5937319993972778
20,tree_Pali_Pali_2_143_low_density_near_west_0_20250526_061502_004500.jpg,23,23,True,0.9972008466720581,0.9972008466720581,0.9972008466720581
25,tree_Alwar_Alwar_3_36_low_density_far_northeast_0_20250526_062235_017192.jpg,23,176,False,0.5960213541984558,0.21649658679962158,0.5960213541984558
31,tree_Nagaur_Nagaur_3_434_low_density_near_center_0_20250526_062921_191319.jpg,23,23,True,0.9942506551742554,0.9942506551742554,0.9942506551742554
38,tree_Pali_Pali_4_147_low_density_near_center_0_20250526_063245_907239.jpg,23,23,True,0.5847751498222351,0.5847751498222351,0.5847751498222351
39,tree_Jaipur_Jaipur_4_332_low_density_far_east_0_20250526_063527_358303.jpg,23,23,True,0.9964808821678162,0.9964808821678162,0.9964808821678162
42,tree_Nagaur_Nagaur_4_435_low_density_far_southeast_0_20250526_063738_945757.jpg,23,23,True,0.9027423858642578,0.9027423858642578,0.9027423858642578
45,tree_Nagaur_Nagaur_5_211_low_density_far_northeast_0_20250526_064113_994586.jpg,23,23,True,0.9544097781181335,0.9544097781181335,0.9544097781181335
51,tree_Jaipur_Jaipur_6_8_low_density_near_southwest_0_20250526_064655_962471.jpg,23,23,True,0.7607591152191162,0.7607591152191162,0.7607591152191162
56,tree_Jhunjhunu_Jhunjhunu_6_298_low_density_near_center_0_20250526_065217_607119.jpg,23,23,True,0.47282007336616516,0.47282007336616516,0.47282007336616516
59,tree_Jaipur_Jaipur_6_392_low_density_near_southeast_0_20250526_065406_631549.jpg,23,23,True,0.982366681098938,0.982366681098938,0.982366681098938
60,tree_Jaipur_Jaipur_6_424_low_density_near_north_0_20250526_065441_759721.jpg,23,176,False,0.9586803317070007,0.01497877947986126,0.9586803317070007
62,tree_Sikar_Sikar_7_77_low_density_near_northeast_0_20250526_065652_069943.jpg,23,146,False,0.9376766085624695,0.0073455506935715675,0.9376766085624695
67,tree_Pali_Pali_8_70_low_density_near_west_0_20250526_070215_092832.jpg,23,23,True,0.9855304956436157,0.9855304956436157,0.9855304956436157
69,tree_Pali_Pali_8_102_low_density_near_southeast_0_20250526_070239_634145.jpg,23,23,True,0.9179747104644775,0.9179747104644775,0.9179747104644775
71,tree_Jhunjhunu_Jhunjhunu_8_171_low_density_near_west_0_20250526_070352_746322.jpg,23,23,True,0.9382193684577942,0.9382193684577942,0.9382193684577942
77,tree_Jaipur_Jaipur_9_317_low_density_near_northwest_0_20250526_071223_131011.jpg,23,23,True,0.3695773482322693,0.3695773482322693,0.3695773482322693
78,tree_Jaipur_Jaipur_9_324_low_density_far_center_0_20250526_071226_762078.jpg,23,23,True,0.8080552816390991,0.8080552816390991,0.8080552816390991
89,tree_Alwar_Alwar_11_38_low_density_far_southwest_0_20250526_072048_080132.jpg,23,192,False,0.9059039354324341,0.056955646723508835,0.9059039354324341
94,tree_Jaipur_Jaipur_11_272_low_density_near_southwest_0_20250526_072452_794087.jpg,23,23,True,0.34968864917755127,0.34968864917755127,0.34968864917755127
95,tree_Jhunjhunu_Jhunjhunu_11_320_low_density_near_southeast_0_20250526_072557_449356.jpg,23,23,True,0.9950883984565735,0.9950883984565735,0.9950883984565735
98,tree_Jaipur_Jaipur_12_39_low_density_near_center_0_20250526_072738_803443.jpg,23,192,False,0.9914694428443909,0.005744152702391148,0.9914694428443909
100,tree_Jaipur_Jaipur_12_321_low_density_near_northwest_0_20250526_073410_236360.jpg,23,146,False,0.5397200584411621,0.21192003786563873,0.5397200584411621
105,tree_Jhunjhunu_Jhunjhunu_13_207_low_density_far_north_0_20250526_074018_384041.jpg,23,23,True,0.37661296129226685,0.37661296129226685,0.37661296129226685
109,tree_Jaipur_Jaipur_14_269_low_density_near_center_0_20250526_075010_550625.jpg,23,176,False,0.5776359438896179,0.24515949189662933,0.5776359438896179
110,tree_Jhunjhunu_Jhunjhunu_14_293_low_density_near_south_0_20250526_075033_621666.jpg,23,23,True,0.8318954110145569,0.8318954110145569,0.8318954110145569
112,tree_Jaipur_Jaipur_14_347_low_density_near_center_0_20250526_075138_285528.jpg,23,23,True,0.4068853259086609,0.4068853259086609,0.4068853259086609
121,tree_Jaipur_Jaipur_15_344_low_density_far_east_0_20250526_080012_976971.jpg,23,23,True,0.9711332321166992,0.9711332321166992,0.9711332321166992
125,tree_Jaipur_Jaipur_16_144_low_density_near_center_0_20250526_080341_381994.jpg,23,176,False,0.7080804109573364,0.06678009033203125,0.7080804109573364
127,tree_Jaipur_Jaipur_16_262_low_density_near_southeast_0_20250526_080553_290736.jpg,23,23,True,0.9369863271713257,0.9369863271713257,0.9369863271713257
130,tree_Nagaur_Nagaur_18_237_low_density_far_south_0_20250526_081817_509702.jpg,23,192,False,0.9016287922859192,0.08216574788093567,0.9016287922859192
131,tree_Jaipur_Jaipur_18_256_low_density_near_southeast_0_20250526_081855_745924.jpg,23,23,True,0.9866373538970947,0.9866373538970947,0.9866373538970947
137,tree_Pali_Pali_19_310_low_density_near_northeast_0_20250526_082559_487055.jpg,23,23,True,0.6446021795272827,0.6446021795272827,0.6446021795272827
141,tree_Jaipur_Jaipur_20_174_low_density_far_southeast_0_20250526_082947_597323.jpg,23,23,True,0.9985231757164001,0.9985231757164001,0.9985231757164001
143,tree_Jaipur_Jaipur_20_285_low_density_far_west_0_20250526_083223_312507.jpg,23,23,True,0.9633927941322327,0.9633927941322327,0.9633927941322327
144,tree_Jaipur_Jaipur_21_16_low_density_near_west_0_20250526_083331_915527.jpg,23,23,True,0.7315611243247986,0.7315611243247986,0.7315611243247986
145,tree_Jaipur_Jaipur_21_25_low_density_far_south_0_20250526_083343_848640.jpg,23,23,True,0.9418700933456421,0.9418700933456421,0.9418700933456421
165,tree_Sikar_Sikar_25_160_low_density_far_west_0_20250526_085940_292288.jpg,23,192,False,0.9600297212600708,0.038736481219530106,0.9600297212600708
166,tree_Jhunjhunu_Jhunjhunu_25_199_low_density_near_center_0_20250526_090040_116404.jpg,23,192,False,0.7480207681655884,0.07082440704107285,0.7480207681655884
168,tree_Nagaur_Nagaur_27_82_low_density_near_south_0_20250526_090732_356866.jpg,23,23,True,0.9988859295845032,0.9988859295845032,0.9988859295845032
169,tree_Jaipur_Jaipur_27_89_low_density_near_north_0_20250526_090741_855309.jpg,23,23,True,0.5495561361312866,0.5495561361312866,0.5495561361312866
174,tree_Jhunjhunu_Jhunjhunu_28_254_low_density_near_east_0_20250526_091541_196772.jpg,23,23,True,0.8823457360267639,0.8823457360267639,0.8823457360267639
175,tree_Jaipur_Jaipur_29_40_low_density_far_northwest_0_20250526_091650_732774.jpg,23,176,False,0.8832207322120667,0.11270134896039963,0.8832207322120667
179,tree_Pali_Pali_29_222_low_density_near_south_0_20250526_092053_241682.jpg,23,23,True,0.9639498591423035,0.9639498591423035,0.9639498591423035
185,tree_Pali_Pali_32_101_low_density_far_south_0_20250526_093152_522440.jpg,23,23,True,0.9132629632949829,0.9132629632949829,0.9132629632949829
189,tree_Jaipur_Jaipur_33_33_low_density_near_northeast_0_20250526_093519_827684.jpg,23,23,True,0.5028544068336487,0.5028544068336487,0.5028544068336487
190,tree_Jaipur_Jaipur_33_209_low_density_near_southeast_0_20250526_093848_128748.jpg,23,23,True,0.9898160696029663,0.9898160696029663,0.9898160696029663
192,tree_Jaipur_Jaipur_34_20_low_density_far_southwest_0_20250526_093932_201666.jpg,23,23,True,0.9985625147819519,0.9985625147819519,0.9985625147819519
198,tree_Jhunjhunu_Jhunjhunu_35_78_low_density_near_center_0_20250526_094503_374087.jpg,23,23,True,0.9969245791435242,0.9969245791435242,0.9969245791435242
204,tree_Jaipur_Jaipur_37_40_low_density_near_southeast_0_20250526_095234_237593.jpg,23,129,False,0.34729474782943726,0.024017415940761566,0.34729474782943726
208,tree_Pali_Pali_37_143_low_density_near_west_0_20250526_095441_032552.jpg,23,23,True,0.6737677454948425,0.6737677454948425,0.6737677454948425
209,tree_Jhunjhunu_Jhunjhunu_37_192_low_density_near_southeast_0_20250526_095600_660125.jpg,23,146,False,0.37300732731819153,0.12276425212621689,0.37300732731819153
211,tree_Sikar_Sikar_38_29_low_density_far_southeast_0_20250526_095625_268951.jpg,23,23,True,0.6300612688064575,0.6300612688064575,0.6300612688064575
214,tree_Jaipur_Jaipur_38_168_low_density_near_south_0_20250526_095945_820362.jpg,23,23,True,0.7468011379241943,0.7468011379241943,0.7468011379241943
223,tree_Jaipur_Jaipur_43_32_low_density_near_north_0_20250526_101800_072790.jpg,23,23,True,0.5055796504020691,0.5055796504020691,0.5055796504020691
224,tree_Jaipur_Jaipur_43_32_low_density_far_northeast_0_20250526_101800_426380.jpg,23,23,True,0.4878644049167633,0.4878644049167633,0.4878644049167633
225,tree_Jaipur_Jaipur_43_149_low_density_near_south_0_20250526_102130_131228.jpg,23,193,False,0.2561779022216797,0.09101198613643646,0.2561779022216797
227,tree_Sikar_Sikar_45_60_low_density_near_northeast_0_20250526_102524_221443.jpg,23,23,True,0.9123058915138245,0.9123058915138245,0.9123058915138245
229,tree_Jhunjhunu_Jhunjhunu_45_107_low_density_near_southeast_0_20250526_102621_463653.jpg,23,194,False,0.7311074733734131,0.026022929698228836,0.7311074733734131
232,tree_Jhunjhunu_Jhunjhunu_46_22_low_density_near_north_0_20250526_102721_687738.jpg,23,23,True,0.5080934166908264,0.5080934166908264,0.5080934166908264
234,tree_Jaipur_Jaipur_47_3_low_density_near_west_1_20250526_102939_859939.jpg,23,23,True,0.3329614996910095,0.3329614996910095,0.3329614996910095
236,tree_Sikar_Sikar_47_113_low_density_near_south_0_20250526_103158_724930.jpg,23,146,False,0.5072413086891174,0.14408810436725616,0.5072413086891174
237,tree_Jaipur_Jaipur_47_118_low_density_near_southeast_0_20250526_103208_225767.jpg,23,23,True,0.9803808331489563,0.9803808331489563,0.9803808331489563
242,tree_Pali_Pali_49_52_low_density_near_northwest_0_20250526_103749_188913.jpg,23,23,True,0.5798690915107727,0.5798690915107727,0.5798690915107727
246,tree_Jaipur_Jaipur_53_34_low_density_near_northwest_0_20250526_105144_972371.jpg,23,23,True,0.9571626782417297,0.9571626782417297,0.9571626782417297
247,tree_Alwar_Alwar_53_59_low_density_far_southeast_0_20250526_105234_647010.jpg,23,23,True,0.7666091322898865,0.7666091322898865,0.7666091322898865
252,tree_Pali_Pali_57_128_low_density_near_east_0_20250526_110517_277481.jpg,23,9,False,0.7192020416259766,0.05035664886236191,0.7192020416259766
256,tree_Jaipur_Jaipur_60_77_low_density_far_northwest_0_20250526_111410_969940.jpg,23,23,True,0.878828227519989,0.878828227519989,0.878828227519989
258,tree_Jaipur_Jaipur_63_27_low_density_near_east_0_20250526_112033_170526.jpg,23,23,True,0.8610603213310242,0.8610603213310242,0.8610603213310242
262,tree_Pali_Pali_66_16_low_density_near_center_0_20250526_112825_828011.jpg,23,23,True,0.9330024123191833,0.9330024123191833,0.9330024123191833
264,tree_Jaipur_Jaipur_66_105_low_density_near_center_0_20250526_113013_481167.jpg,23,23,True,0.7210090756416321,0.7210090756416321,0.7210090756416321
265,tree_Jaipur_Jaipur_67_46_low_density_near_center_0_20250526_113133_581636.jpg,23,72,False,0.5004599094390869,0.22426900267601013,0.5004599094390869
266,tree_Jaipur_Jaipur_67_46_low_density_near_center_1_20250526_113133_999484.jpg,23,23,True,0.3030988276004791,0.3030988276004791,0.3030988276004791
281,tree_Jhunjhunu_Jhunjhunu_88_29_low_density_near_northwest_0_20250526_121526_879503.jpg,23,146,False,0.8782834410667419,0.03851833939552307,0.8782834410667419
282,tree_Jaipur_Jaipur_91_49_low_density_far_southwest_0_20250526_122220_039090.jpg,23,23,True,0.969162106513977,0.969162106513977,0.969162106513977
288,tree_Jhunjhunu_Jhunjhunu_102_29_low_density_far_southeast_0_20250526_124519_540442.jpg,23,146,False,0.6288996934890747,0.16097255051136017,0.6288996934890747
293,tree_Jaipur_Jaipur_121_22_low_density_far_west_0_20250526_131845_849255.jpg,23,23,True,0.444446325302124,0.444446325302124,0.444446325302124
295,tree_Jhunjhunu_Jhunjhunu_124_9_low_density_near_south_0_20250526_132316_411075.jpg,23,129,False,0.9214679002761841,0.00713351322337985,0.9214679002761841
297,tree_Jaipur_Jaipur_126_16_low_density_near_center_0_20250526_132624_995148.jpg,23,23,True,0.8944449424743652,0.8944449424743652,0.8944449424743652
298,tree_Jaipur_Jaipur_126_16_low_density_near_northwest_0_20250526_132625_577113.jpg,23,23,True,0.276793897151947,0.276793897151947,0.276793897151947
300,tree_Jaipur_Jaipur_127_26_low_density_far_southwest_0_20250526_132733_976136.jpg,23,176,False,0.4790140986442566,0.2744486629962921,0.4790140986442566
301,tree_Jaipur_Jaipur_129_9_low_density_near_southwest_0_20250526_133036_704252.jpg,23,23,True,0.45744919776916504,0.45744919776916504,0.45744919776916504
302,tree_Jaipur_Jaipur_129_9_low_density_far_northwest_0_20250526_133036_855586.jpg,23,23,True,0.6300955414772034,0.6300955414772034,0.6300955414772034
303,tree_Jaipur_Jaipur_129_1_low_density_near_center_0_20250526_133100_886780.jpg,23,23,True,0.6547335982322693,0.6547335982322693,0.6547335982322693
310,tree_Sikar_Sikar_139_12_low_density_near_northeast_0_20250526_134514_897554.jpg,23,23,True,0.48445573449134827,0.48445573449134827,0.48445573449134827
318,tree_Sikar_Sikar_165_10_low_density_near_north_0_20250526_142303_961483.jpg,23,23,True,0.9033955931663513,0.9033955931663513,0.9033955931663513
319,tree_Jaipur_Jaipur_169_18_low_density_near_southeast_0_20250526_142940_460896.jpg,23,146,False,0.4071013629436493,0.3230360150337219,0.4071013629436493
328,tree_Pali_Pali_0_65_low_density_near_northwest_0_20250711_223442_881438.jpg,23,23,True,0.9031025767326355,0.9031025767326355,0.9031025767326355
