sample_index,filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
43,tree_Jhunjhunu_Jhunjhunu_5_44_low_density_near_southeast_1_20250526_063821_735999.jpg,180,176,False,0.6496334075927734,0.003577359952032566,0.6496334075927734
320,tree_Jaipur_Jaipur_173_1_low_density_far_southeast_0_20250526_143543_056874.jpg,180,23,False,0.6084465384483337,0.0035183331929147243,0.6084465384483337
512,tree_Pali_Pali_6_196_low_density_far_southwest_0_20250712_082939_829344.jpg,180,123,False,0.5153491497039795,0.03857827186584473,0.5153491497039795
959,tree_Alwar_Alwar_64_71_low_density_near_center_0_20250713_152529_243281.jpg,180,176,False,0.25916990637779236,0.037105023860931396,0.25916990637779236
991,tree_Sikar_Sikar_1_254_low_density_near_south_0_20250528_070040_130458.jpg,180,180,True,0.30064862966537476,0.30064862966537476,0.30064862966537476
999,tree_Sikar_Sikar_3_155_low_density_near_south_0_20250528_071738_438589.jpg,180,176,False,0.23898623883724213,0.030249321833252907,0.23898623883724213
1072,tree_Sikar_Sikar_12_203_low_density_far_northwest_0_20250528_093626_523595.jpg,180,146,False,0.4996873438358307,0.0032244164030998945,0.4996873438358307
1097,tree_Sikar_Sikar_14_169_low_density_near_southeast_0_20250528_100405_825737.jpg,180,146,False,0.9132106900215149,0.016360390931367874,0.9132106900215149
1141,tree_Sikar_Sikar_23_94_low_density_near_southeast_0_20250528_114626_692188.jpg,180,176,False,0.8610555529594421,0.0014229267835617065,0.8610555529594421
1248,tree_Sikar_Sikar_43_41_low_density_far_southwest_0_20250528_145331_054699.jpg,180,176,False,0.36442965269088745,0.059799909591674805,0.36442965269088745
1286,tree_Sikar_Sikar_53_67_low_density_near_east_0_20250528_161152_014651.jpg,180,146,False,0.3609045743942261,0.25042253732681274,0.3609045743942261
1389,tree_Sikar_Sikar_115_17_low_density_near_southeast_0_20250528_203939_923007.jpg,180,176,False,0.5115019083023071,0.0060761673375964165,0.5115019083023071
