sample_index,filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
5,tree_Jhunjhunu_Jhunjhunu_0_210_low_density_far_northeast_0_20250526_055934_550777.jpg,176,176,True,0.768940269947052,0.768940269947052,0.768940269947052
11,tree_Nagaur_Nagaur_1_155_low_density_near_center_0_20250526_060452_469831.jpg,176,176,True,0.9521599411964417,0.9521599411964417,0.9521599411964417
16,tree_Jaipur_Jaipur_2_106_low_density_near_southwest_0_20250526_061405_750582.jpg,176,23,False,0.9035606384277344,0.01640157215297222,0.9035606384277344
17,tree_Jhunjhunu_Jhunjhunu_2_115_low_density_far_northwest_0_20250526_061428_153851.jpg,176,176,True,0.8156470060348511,0.8156470060348511,0.8156470060348511
18,tree_Nagaur_Nagaur_2_119_low_density_near_west_0_20250526_061431_538170.jpg,176,176,True,0.9996993541717529,0.9996993541717529,0.9996993541717529
24,tree_Jaipur_Jaipur_2_457_low_density_near_southeast_0_20250526_062118_701936.jpg,176,23,False,0.9057514667510986,0.03527848795056343,0.9057514667510986
35,tree_Jaipur_Jaipur_4_51_low_density_near_south_0_20250526_063126_548251.jpg,176,176,True,0.9745678305625916,0.9745678305625916,0.9745678305625916
46,tree_Jaipur_Jaipur_5_271_low_density_near_southeast_0_20250526_064245_878303.jpg,176,176,True,0.7835920453071594,0.7835920453071594,0.7835920453071594
49,tree_Jaipur_Jaipur_5_395_low_density_near_west_0_20250526_064508_235590.jpg,176,176,True,0.6788884997367859,0.6788884997367859,0.6788884997367859
50,tree_Jaipur_Jaipur_6_8_low_density_near_south_0_20250526_064655_676273.jpg,176,176,True,0.9627966284751892,0.9627966284751892,0.9627966284751892
52,tree_Jhunjhunu_Jhunjhunu_6_30_low_density_near_west_0_20250526_064720_655108.jpg,176,176,True,0.6463335752487183,0.6463335752487183,0.6463335752487183
53,tree_Jaipur_Jaipur_6_67_low_density_near_center_0_20250526_064755_775314.jpg,176,176,True,0.5884339213371277,0.5884339213371277,0.5884339213371277
54,tree_Jhunjhunu_Jhunjhunu_6_71_low_density_far_northwest_0_20250526_064800_109147.jpg,176,176,True,0.6036760210990906,0.6036760210990906,0.6036760210990906
