probability,true_label,species
0.41837317,0.0,Vachellia nilotica
0.4940682,0.0,Vachellia nilotica
0.6625938,0.0,Vachellia nilotica
0.78290445,0.0,Vachellia nilotica
0.418784,0.0,Vachellia nilotica
0.20503223,0.0,Vachellia nilotica
0.23481022,0.0,Vachellia nilotica
0.4767221,0.0,Vachellia nilotica
0.17911799,0.0,Vachellia nilotica
0.5714637,0.0,Vachellia nilotica
0.5925169,0.0,Vachellia nilotica
0.7064404,0.0,Vachellia nilotica
0.49804974,1.0,Vachellia nilotica
0.2574477,0.0,Vachellia nilotica
0.3308333,0.0,Vachellia nilotica
0.43921533,0.0,Vachellia nilotica
0.39630568,0.0,Vachellia nilotica
0.32691395,1.0,Vachellia nilotica
0.54508454,1.0,Vachellia nilotica
0.2394912,1.0,Vachellia nilotica
0.7398813,1.0,Vachellia nilotica
0.80017185,1.0,Vachellia nilotica
0.40655035,1.0,Vachellia nilotica
0.5470644,1.0,Vachellia nilotica
0.5100321,0.0,Vachellia nilotica
0.27861118,0.0,Vachellia nilotica
0.35596365,0.0,Vachellia nilotica
0.71538126,1.0,Vachellia nilotica
0.4875078,0.0,Vachellia nilotica
0.3312817,0.0,Vachellia nilotica
0.3464883,1.0,Vachellia nilotica
0.44963238,0.0,Vachellia nilotica
0.7022815,1.0,Vachellia nilotica
0.335918,1.0,Vachellia nilotica
0.4756411,1.0,Vachellia nilotica
0.68984556,1.0,Vachellia nilotica
0.502261,1.0,Vachellia nilotica
0.32416642,0.0,Vachellia nilotica
0.72350854,0.0,Vachellia nilotica
0.38288334,0.0,Vachellia nilotica
0.38761386,0.0,Vachellia nilotica
0.2890529,0.0,Vachellia nilotica
0.3566956,0.0,Vachellia nilotica
0.30633533,0.0,Vachellia nilotica
0.40208563,0.0,Vachellia nilotica
0.635609,0.0,Vachellia nilotica
0.72612697,1.0,Vachellia nilotica
0.31291515,0.0,Vachellia nilotica
0.54968786,0.0,Vachellia nilotica
0.2700223,0.0,Vachellia nilotica
0.41707832,0.0,Vachellia nilotica
0.80901784,0.0,Vachellia nilotica
0.2858907,0.0,Vachellia nilotica
0.5793673,0.0,Vachellia nilotica
0.8181817,0.0,Vachellia nilotica
0.54547393,1.0,Vachellia nilotica
0.4627988,0.0,Vachellia nilotica
0.35517198,0.0,Vachellia nilotica
0.32042775,0.0,Vachellia nilotica
0.55513585,0.0,Vachellia nilotica
0.23001516,1.0,Vachellia nilotica
0.24462807,0.0,Vachellia nilotica
0.2763043,0.0,Vachellia nilotica
0.27087143,0.0,Vachellia nilotica
0.6783987,0.0,Vachellia nilotica
0.48839808,0.0,Vachellia nilotica
0.18700862,0.0,Vachellia nilotica
0.52661234,0.0,Vachellia nilotica
0.32460403,0.0,Vachellia nilotica
0.5310931,0.0,Vachellia nilotica
0.25085354,0.0,Vachellia nilotica
0.33280894,0.0,Vachellia nilotica
0.27696759,0.0,Vachellia nilotica
0.44500887,0.0,Vachellia nilotica
0.5203295,0.0,Vachellia nilotica
0.6776432,0.0,Vachellia nilotica
0.8629876,1.0,Vachellia nilotica
0.48625678,0.0,Vachellia nilotica
0.2519049,0.0,Vachellia nilotica
0.3601541,0.0,Vachellia nilotica
0.62599,0.0,Vachellia nilotica
0.73228836,1.0,Vachellia nilotica
0.33733574,0.0,Vachellia nilotica
0.3316221,0.0,Vachellia nilotica
0.13629839,0.0,Vachellia nilotica
0.2533322,0.0,Vachellia nilotica
0.3474838,0.0,Vachellia nilotica
0.8963996,1.0,Vachellia nilotica
0.49591473,0.0,Vachellia nilotica
0.56303877,0.0,Vachellia nilotica
0.36191577,0.0,Vachellia nilotica
0.61736876,1.0,Vachellia nilotica
0.39468762,0.0,Vachellia nilotica
0.36633128,0.0,Vachellia nilotica
0.52933085,1.0,Vachellia nilotica
0.29661003,0.0,Vachellia nilotica
0.34499282,1.0,Vachellia nilotica
0.37504244,0.0,Vachellia nilotica
0.48355523,0.0,Vachellia nilotica
0.4252417,1.0,Vachellia nilotica
0.25281492,0.0,Vachellia nilotica
0.60870063,0.0,Vachellia nilotica
0.2029445,0.0,Vachellia nilotica
0.6532115,1.0,Vachellia nilotica
0.19447498,1.0,Vachellia nilotica
0.4435193,0.0,Vachellia nilotica
0.39128962,0.0,Vachellia nilotica
0.26529944,0.0,Vachellia nilotica
0.5823588,0.0,Vachellia nilotica
0.59601563,1.0,Vachellia nilotica
0.4262045,0.0,Vachellia nilotica
0.41930035,0.0,Vachellia nilotica
0.7844195,1.0,Vachellia nilotica
0.39216673,0.0,Vachellia nilotica
0.39331728,0.0,Vachellia nilotica
0.15677617,0.0,Vachellia nilotica
0.45105454,0.0,Vachellia nilotica
0.3833152,0.0,Vachellia nilotica
0.40653604,0.0,Vachellia nilotica
0.7303825,0.0,Vachellia nilotica
0.23354574,0.0,Vachellia nilotica
0.34514117,1.0,Vachellia nilotica
0.37402612,0.0,Vachellia nilotica
0.1708628,0.0,Vachellia nilotica
0.17920773,0.0,Vachellia nilotica
0.1630853,0.0,Vachellia nilotica
0.34474805,0.0,Vachellia nilotica
0.3986235,1.0,Vachellia nilotica
0.8679574,1.0,Vachellia nilotica
0.26209453,0.0,Vachellia nilotica
0.17194733,0.0,Vachellia nilotica
0.419496,0.0,Vachellia nilotica
0.19461304,1.0,Vachellia nilotica
0.39833257,1.0,Vachellia nilotica
0.40947315,0.0,Vachellia nilotica
0.1547789,0.0,Vachellia nilotica
0.40803504,0.0,Vachellia nilotica
0.42394987,1.0,Vachellia nilotica
0.4935356,0.0,Vachellia nilotica
0.52467763,0.0,Vachellia nilotica
0.7348797,1.0,Vachellia nilotica
0.37867987,1.0,Vachellia nilotica
0.84893686,1.0,Vachellia nilotica
0.33935046,0.0,Vachellia nilotica
0.4816193,0.0,Vachellia nilotica
0.24403512,0.0,Vachellia nilotica
0.52460134,0.0,Vachellia nilotica
0.57327765,0.0,Vachellia nilotica
0.51148033,0.0,Vachellia nilotica
0.5998581,1.0,Vachellia nilotica
0.546994,1.0,Vachellia nilotica
0.26824042,0.0,Vachellia nilotica
0.12134931,0.0,Vachellia nilotica
1.0,1.0,Vachellia nilotica
0.27259177,0.0,Vachellia nilotica
0.83428144,1.0,Vachellia nilotica
0.72902966,0.0,Vachellia nilotica
0.19491428,0.0,Vachellia nilotica
0.38262522,0.0,Vachellia nilotica
0.3449259,1.0,Vachellia nilotica
0.28241214,0.0,Vachellia nilotica
0.26042828,0.0,Vachellia nilotica
0.31860724,0.0,Vachellia nilotica
0.39078754,0.0,Vachellia nilotica
0.39585406,0.0,Vachellia nilotica
0.5207566,0.0,Vachellia nilotica
0.70662224,1.0,Vachellia nilotica
0.11918966,0.0,Vachellia nilotica
0.6867193,1.0,Vachellia nilotica
0.8083614,0.0,Vachellia nilotica
0.5413464,0.0,Vachellia nilotica
0.19827394,0.0,Vachellia nilotica
0.48845926,0.0,Vachellia nilotica
0.7657432,1.0,Vachellia nilotica
0.10950445,0.0,Vachellia nilotica
0.25414535,0.0,Vachellia nilotica
0.86154795,1.0,Vachellia nilotica
0.5292354,1.0,Vachellia nilotica
0.26769003,0.0,Vachellia nilotica
0.49275675,0.0,Vachellia nilotica
0.43346965,0.0,Vachellia nilotica
0.19614449,0.0,Vachellia nilotica
0.47835436,0.0,Vachellia nilotica
0.55156374,0.0,Vachellia nilotica
0.3745613,0.0,Vachellia nilotica
0.1795681,0.0,Vachellia nilotica
0.81830436,0.0,Vachellia nilotica
0.7818446,1.0,Vachellia nilotica
0.14451858,0.0,Vachellia nilotica
0.50253713,0.0,Vachellia nilotica
0.81800145,0.0,Vachellia nilotica
