sample_index,skysat_filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
69,tree_Sikar_Sikar_8_230_low_density_near_northwest_0_20250528_084451_454723_skysat.jpg,193,23,False,0.2622438967227936,0.026356125250458717,0.2622438967227936
70,tree_Sikar_Sikar_8_230_low_density_near_northwest_0_20250528_084451_454723_skysat.jpg,193,23,False,0.2622438967227936,0.026356125250458717,0.2622438967227936
114,tree_Sikar_Sikar_31_100_low_density_near_west_0_20250528_130944_724162_skysat.jpg,193,23,False,0.2771766483783722,0.02989163063466549,0.2771766483783722
125,tree_Sikar_Sikar_34_46_low_density_far_northeast_0_20250528_133823_822417_skysat.jpg,193,23,False,0.3066026568412781,0.04279710352420807,0.3066026568412781
170,tree_Sikar_Sikar_46_29_low_density_near_south_0_20250528_151105_502792_skysat.jpg,193,23,False,0.3156242072582245,0.04856552183628082,0.3156242072582245
217,tree_Sikar_Sikar_58_7_low_density_near_east_0_20250528_163923_549186_skysat.jpg,193,23,False,0.25979214906692505,0.03631223365664482,0.25979214906692505
224,tree_Sikar_Sikar_59_59_low_density_near_south_0_20250528_164825_997374_skysat.jpg,193,23,False,0.28591451048851013,0.03360288217663765,0.28591451048851013
225,tree_Sikar_Sikar_59_59_low_density_near_west_0_20250528_164826_597267_skysat.jpg,193,23,False,0.266040176153183,0.026747548952698708,0.266040176153183
266,tree_Sikar_Sikar_81_41_low_density_far_south_0_20250528_184407_633964_skysat.jpg,193,23,False,0.2664070129394531,0.025229301303625107,0.2664070129394531
277,tree_Sikar_Sikar_93_27_low_density_far_west_0_20250528_193319_343055_skysat.jpg,193,23,False,0.2832077145576477,0.03162179887294769,0.2832077145576477
289,tree_Sikar_Sikar_99_13_low_density_near_south_0_20250528_195250_673409_skysat.jpg,193,23,False,0.2919614911079407,0.03673772141337395,0.2919614911079407
349,tree_Jaipur_Jaipur_0_324_low_density_near_north_0_20250526_060127_601929_skysat.jpg,193,23,False,0.286835640668869,0.038927774876356125,0.286835640668869
411,tree_Jaipur_Jaipur_4_474_low_density_far_north_1_20250526_063801_085162_skysat.jpg,193,23,False,0.41596904397010803,0.04989030957221985,0.41596904397010803
438,tree_Jaipur_Jaipur_7_114_low_density_far_northeast_1_20250526_065737_403894_skysat.jpg,193,23,False,0.26946383714675903,0.03202000632882118,0.26946383714675903
439,tree_Pali_Pali_7_148_low_density_far_southwest_0_20250526_065812_159985_skysat.jpg,193,23,False,0.3655158579349518,0.0415244959294796,0.3655158579349518
456,tree_Jaipur_Jaipur_10_39_low_density_far_west_0_20250526_071442_934460_skysat.jpg,193,23,False,0.374519020318985,0.05385271832346916,0.374519020318985
486,tree_Jaipur_Jaipur_13_108_low_density_near_east_0_20250526_073804_773210_skysat.jpg,193,23,False,0.29020655155181885,0.03119201771914959,0.29020655155181885
513,tree_Jaipur_Jaipur_19_212_low_density_far_east_0_20250526_082431_397629_skysat.jpg,193,23,False,0.3304150402545929,0.05610811710357666,0.3304150402545929
514,tree_Jaipur_Jaipur_19_287_low_density_near_west_0_20250526_082541_602947_skysat.jpg,193,23,False,0.2839566171169281,0.03439154475927353,0.2839566171169281
517,tree_Jaipur_Jaipur_20_224_low_density_near_east_0_20250526_083050_730036_skysat.jpg,193,23,False,0.3255915939807892,0.04935799166560173,0.3255915939807892
519,tree_Jaipur_Jaipur_20_236_low_density_near_northwest_0_20250526_083122_895928_skysat.jpg,193,23,False,0.3284418284893036,0.04824402183294296,0.3284418284893036
536,tree_Jaipur_Jaipur_23_130_low_density_near_north_0_20250526_084706_506449_skysat.jpg,193,23,False,0.2863749563694,0.033218372613191605,0.2863749563694
555,tree_Jaipur_Jaipur_28_205_low_density_far_southwest_1_20250526_091417_065765_skysat.jpg,193,23,False,0.39657917618751526,0.05151588097214699,0.39657917618751526
601,tree_Jaipur_Jaipur_54_5_low_density_near_northwest_0_20250526_105437_346383_skysat.jpg,193,23,False,0.2598782777786255,0.023635242134332657,0.2598782777786255
631,tree_Jaipur_Jaipur_83_48_low_density_near_west_0_20250526_120649_417534_skysat.jpg,193,23,False,0.2905880808830261,0.037967123091220856,0.2905880808830261
639,tree_Jaipur_Jaipur_104_24_low_density_near_south_0_20250526_124926_688893_skysat.jpg,193,23,False,0.3436524271965027,0.051555536687374115,0.3436524271965027
651,tree_Jaipur_Jaipur_146_2_low_density_near_southwest_0_20250526_135704_667768_skysat.jpg,193,23,False,0.29096585512161255,0.032461538910865784,0.29096585512161255
658,tree_Sikar_Sikar_183_19_low_density_near_east_0_20250526_145051_766937_skysat.jpg,193,23,False,0.3772686719894409,0.08116044849157333,0.3772686719894409
767,tree_Pali_Pali_12_199_low_density_near_west_1_20250712_163737_216086_skysat.jpg,193,23,False,0.32673928141593933,0.04118131101131439,0.32673928141593933
