sample_index,skysat_filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
104,tree_Sikar_Sikar_13_176_low_density_far_west_0_20250528_095044_281794_skysat.jpg,144,23,False,0.3189449906349182,0.012882187031209469,0.3189449906349182
226,tree_Sikar_Sikar_60_36_low_density_near_southeast_0_20250528_165304_809257_skysat.jpg,144,23,False,0.2582479417324066,0.011344569735229015,0.2582479417324066
362,tree_Jaipur_Jaipur_2_25_low_density_far_north_0_20250526_061232_191127_skysat.jpg,144,176,False,0.27895161509513855,0.012502402998507023,0.27895161509513855
414,tree_Jaipur_Jaipur_5_119_low_density_near_northeast_0_20250526_063947_899395_skysat.jpg,144,23,False,0.30702656507492065,0.018778664991259575,0.30702656507492065
416,tree_Jaipur_Jaipur_5_204_low_density_far_west_0_20250526_064105_776749_skysat.jpg,144,23,False,0.33590611815452576,0.022098414599895477,0.33590611815452576
488,tree_Jaipur_Jaipur_13_161_low_density_near_southeast_0_20250526_073918_438500_skysat.jpg,144,23,False,0.28622716665267944,0.016268055886030197,0.28622716665267944
501,tree_Jaipur_Jaipur_16_108_low_density_far_southeast_0_20250526_080302_130505_skysat.jpg,144,23,False,0.2997891306877136,0.01648728735744953,0.2997891306877136
578,tree_Jaipur_Jaipur_39_12_low_density_near_southeast_0_20250526_100058_248438_skysat.jpg,144,23,False,0.35240253806114197,0.023947810754179955,0.35240253806114197
597,tree_Jaipur_Jaipur_48_117_low_density_near_east_0_20250526_103602_775167_skysat.jpg,144,23,False,0.3701346218585968,0.019410965964198112,0.3701346218585968
642,tree_Jhunjhunu_Jhunjhunu_111_8_low_density_far_west_0_20250526_130239_899367_skysat.jpg,144,23,False,0.25997576117515564,0.0065297153778374195,0.25997576117515564
785,tree_Pali_Pali_17_281_low_density_near_northwest_0_20250712_214757_026734_skysat.jpg,144,23,False,0.27454107999801636,0.01745278388261795,0.27454107999801636
834,tree_Pali_Pali_38_54_low_density_near_northwest_0_20250713_092518_676921_skysat.jpg,144,23,False,0.2592942416667938,0.006839924957603216,0.2592942416667938
853,tree_Pali_Pali_66_22_low_density_near_east_1_20250713_153745_104107_skysat.jpg,144,23,False,0.35334256291389465,0.017359063029289246,0.35334256291389465
