sample_index,skysat_filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
2,tree_Sikar_Sikar_0_86_low_density_near_center_0_20250528_063332_127332_skysat.jpg,176,176,True,0.27562713623046875,0.27562713623046875,0.27562713623046875
3,tree_Sikar_Sikar_0_185_low_density_far_northwest_0_20250528_063741_655422_skysat.jpg,176,23,False,0.2611857056617737,0.23475126922130585,0.2611857056617737
5,tree_Sikar_Sikar_0_320_low_density_near_east_0_20250528_064359_327108_skysat.jpg,176,23,False,0.25882279872894287,0.25137341022491455,0.25882279872894287
16,tree_Sikar_Sikar_3_288_low_density_far_northwest_0_20250528_072326_156727_skysat.jpg,176,23,False,0.266009658575058,0.2130710631608963,0.266009658575058
22,tree_Sikar_Sikar_4_51_low_density_far_west_0_20250528_073029_298640_skysat.jpg,176,23,False,0.3461008071899414,0.16110268235206604,0.3461008071899414
23,tree_Sikar_Sikar_4_92_low_density_near_northeast_0_20250528_073202_350642_skysat.jpg,176,176,True,0.25969916582107544,0.25969916582107544,0.25969916582107544
26,tree_Sikar_Sikar_4_176_low_density_near_north_0_20250528_073549_180298_skysat.jpg,176,176,True,0.28022241592407227,0.28022241592407227,0.28022241592407227
27,tree_Sikar_Sikar_4_176_low_density_near_southeast_0_20250528_073550_058642_skysat.jpg,176,23,False,0.25979214906692505,0.24943123757839203,0.25979214906692505
33,tree_Sikar_Sikar_5_88_low_density_near_northwest_0_20250528_075005_856119_skysat.jpg,176,23,False,0.27066314220428467,0.21836744248867035,0.27066314220428467
37,tree_Sikar_Sikar_5_212_low_density_near_west_0_20250528_075620_098765_skysat.jpg,176,23,False,0.26559901237487793,0.24162359535694122,0.26559901237487793
44,tree_Sikar_Sikar_6_60_low_density_near_north_0_20250528_080405_996198_skysat.jpg,176,176,True,0.306613951921463,0.306613951921463,0.306613951921463
52,tree_Sikar_Sikar_7_66_low_density_near_west_0_20250528_081958_609860_skysat.jpg,176,23,False,0.3004397451877594,0.1835518181324005,0.3004397451877594
58,tree_Sikar_Sikar_8_39_low_density_near_southwest_0_20250528_083440_914204_skysat.jpg,176,23,False,0.3109254837036133,0.17891082167625427,0.3109254837036133
77,tree_Sikar_Sikar_9_174_low_density_far_southeast_0_20250528_085631_215422_skysat.jpg,176,176,True,0.28756847977638245,0.28756847977638245,0.28756847977638245
85,tree_Sikar_Sikar_10_206_low_density_near_south_0_20250528_091211_371757_skysat.jpg,176,23,False,0.29190993309020996,0.19204166531562805,0.29190993309020996
90,tree_Sikar_Sikar_11_181_low_density_near_east_0_20250528_092348_008392_skysat.jpg,176,23,False,0.280905544757843,0.2256588488817215,0.280905544757843
91,tree_Sikar_Sikar_11_181_low_density_near_south_0_20250528_092348_377548_skysat.jpg,176,23,False,0.2621549367904663,0.257120281457901,0.2621549367904663
92,tree_Sikar_Sikar_12_7_low_density_far_west_0_20250528_092613_486288_skysat.jpg,176,23,False,0.27087390422821045,0.26368623971939087,0.27087390422821045
96,tree_Sikar_Sikar_12_205_low_density_near_east_0_20250528_093651_652460_skysat.jpg,176,23,False,0.28103557229042053,0.21176643669605255,0.28103557229042053
97,tree_Barmer_Barmer_13_21_low_density_near_northeast_0_20250528_093949_726676_skysat.jpg,176,176,True,0.3034791648387909,0.3034791648387909,0.3034791648387909
99,tree_Sikar_Sikar_13_94_low_density_near_south_0_20250528_094512_722472_skysat.jpg,176,176,True,0.31686457991600037,0.31686457991600037,0.31686457991600037
100,tree_Sikar_Sikar_13_130_low_density_near_southeast_0_20250528_094701_563038_skysat.jpg,176,23,False,0.3046932518482208,0.17654085159301758,0.3046932518482208
101,tree_Sikar_Sikar_13_138_low_density_near_south_0_20250528_094758_862427_skysat.jpg,176,23,False,0.29178720712661743,0.19116751849651337,0.29178720712661743
105,tree_Sikar_Sikar_13_184_low_density_near_northeast_0_20250528_095122_468362_skysat.jpg,176,23,False,0.26715871691703796,0.25252023339271545,0.26715871691703796
120,tree_Sikar_Sikar_33_56_low_density_near_center_0_20250528_132837_777725_skysat.jpg,176,176,True,0.311822772026062,0.311822772026062,0.311822772026062
122,tree_Sikar_Sikar_34_0_low_density_far_southwest_0_20250528_133422_276966_skysat.jpg,176,23,False,0.2958323657512665,0.20750877261161804,0.2958323657512665
123,tree_Sikar_Sikar_34_19_low_density_far_north_0_20250528_133600_007609_skysat.jpg,176,23,False,0.32432126998901367,0.17023935914039612,0.32432126998901367
135,tree_Sikar_Sikar_36_86_low_density_far_northwest_0_20250528_135938_545376_skysat.jpg,176,23,False,0.2984139323234558,0.2185647040605545,0.2984139323234558
144,tree_Sikar_Sikar_38_75_low_density_far_south_0_20250528_141331_412846_skysat.jpg,176,176,True,0.28738248348236084,0.28738248348236084,0.28738248348236084
148,tree_Sikar_Sikar_39_97_low_density_far_northwest_1_20250528_142150_767255_skysat.jpg,176,23,False,0.30884668231010437,0.2024625539779663,0.30884668231010437
150,tree_Sikar_Sikar_40_37_low_density_near_north_0_20250528_142722_968594_skysat.jpg,176,23,False,0.32834291458129883,0.18363764882087708,0.32834291458129883
154,tree_Sikar_Sikar_41_70_low_density_far_south_0_20250528_143918_401407_skysat.jpg,176,23,False,0.2786705493927002,0.2523665428161621,0.2786705493927002
155,tree_Sikar_Sikar_41_70_low_density_near_west_0_20250528_143919_182684_skysat.jpg,176,176,True,0.27015095949172974,0.27015095949172974,0.27015095949172974
159,tree_Sikar_Sikar_43_20_low_density_near_northeast_0_20250528_145100_877729_skysat.jpg,176,176,True,0.2701033055782318,0.2701033055782318,0.2701033055782318
162,tree_Sikar_Sikar_43_89_low_density_near_southwest_0_20250528_145615_979310_skysat.jpg,176,23,False,0.264602929353714,0.246734157204628,0.264602929353714
168,tree_Sikar_Sikar_46_22_low_density_far_north_0_20250528_151017_860564_skysat.jpg,176,23,False,0.29010528326034546,0.19945365190505981,0.29010528326034546
169,tree_Sikar_Sikar_46_22_low_density_far_southwest_0_20250528_151020_670469_skysat.jpg,176,23,False,0.2868505120277405,0.1960478276014328,0.2868505120277405
171,tree_Sikar_Sikar_46_55_low_density_near_southeast_1_20250528_151323_176972_skysat.jpg,176,23,False,0.33143582940101624,0.19073867797851562,0.33143582940101624
172,tree_Sikar_Sikar_46_67_low_density_near_south_0_20250528_151514_125476_skysat.jpg,176,23,False,0.3283941447734833,0.18107891082763672,0.3283941447734833
174,tree_Sikar_Sikar_47_31_low_density_near_east_0_20250528_152214_441207_skysat.jpg,176,23,False,0.2576078176498413,0.2538944482803345,0.2576078176498413
175,tree_Sikar_Sikar_47_31_low_density_near_east_0_20250528_152214_441207_skysat.jpg,176,23,False,0.2576078176498413,0.2538944482803345,0.2576078176498413
176,tree_Sikar_Sikar_47_32_low_density_near_north_0_20250528_152240_784792_skysat.jpg,176,23,False,0.2435670793056488,0.22856338322162628,0.2435670793056488
179,tree_Sikar_Sikar_47_70_low_density_far_southeast_0_20250528_152514_494908_skysat.jpg,176,23,False,0.3426578938961029,0.1718086451292038,0.3426578938961029
189,tree_Sikar_Sikar_49_75_low_density_far_southeast_0_20250528_154002_000586_skysat.jpg,176,176,True,0.2769037187099457,0.2769037187099457,0.2769037187099457
192,tree_Sikar_Sikar_51_4_low_density_far_southeast_0_20250528_155018_416026_skysat.jpg,176,176,True,0.32232245802879333,0.32232245802879333,0.32232245802879333
199,tree_Sikar_Sikar_53_77_low_density_near_north_0_20250528_161239_766738_skysat.jpg,176,23,False,0.2652096748352051,0.22397516667842865,0.2652096748352051
200,tree_Sikar_Sikar_53_77_low_density_near_southwest_0_20250528_161240_571444_skysat.jpg,176,23,False,0.2693328857421875,0.22741113603115082,0.2693328857421875
201,tree_Sikar_Sikar_54_11_low_density_near_northwest_0_20250528_161514_607493_skysat.jpg,176,23,False,0.3062431216239929,0.18135806918144226,0.3062431216239929
204,tree_Sikar_Sikar_56_2_low_density_near_west_0_20250528_162702_648232_skysat.jpg,176,23,False,0.27240246534347534,0.23285481333732605,0.27240246534347534
205,tree_Sikar_Sikar_56_4_low_density_far_northeast_0_20250528_162708_879902_skysat.jpg,176,23,False,0.29884472489356995,0.21711164712905884,0.29884472489356995
206,tree_Sikar_Sikar_56_4_low_density_far_northeast_0_20250528_162708_879902_skysat.jpg,176,23,False,0.29884472489356995,0.21711164712905884,0.29884472489356995
212,tree_Sikar_Sikar_57_23_low_density_near_south_0_20250528_163417_627565_skysat.jpg,176,23,False,0.26106297969818115,0.23056736588478088,0.26106297969818115
214,tree_Sikar_Sikar_57_26_low_density_near_center_0_20250528_163453_036238_skysat.jpg,176,23,False,0.2612795829772949,0.25576767325401306,0.2612795829772949
216,tree_Sikar_Sikar_57_76_low_density_near_southeast_0_20250528_163814_853532_skysat.jpg,176,23,False,0.2654978334903717,0.2312566488981247,0.2654978334903717
232,tree_Sikar_Sikar_62_38_low_density_far_south_0_20250528_170724_762301_skysat.jpg,176,23,False,0.2726513147354126,0.19912715256214142,0.2726513147354126
235,tree_Sikar_Sikar_64_52_low_density_near_northwest_0_20250528_171758_263690_skysat.jpg,176,23,False,0.2707403004169464,0.21535412967205048,0.2707403004169464
237,tree_Sikar_Sikar_65_0_low_density_near_northwest_0_20250528_171915_482507_skysat.jpg,176,176,True,0.3017594516277313,0.3017594516277313,0.3017594516277313
241,tree_Sikar_Sikar_66_49_low_density_near_center_0_20250528_172855_361494_skysat.jpg,176,23,False,0.25843125581741333,0.24377736449241638,0.25843125581741333
243,tree_Sikar_Sikar_68_19_low_density_near_north_1_20250528_173609_286788_skysat.jpg,176,23,False,0.28708958625793457,0.20051586627960205,0.28708958625793457
253,tree_Sikar_Sikar_73_67_low_density_near_southwest_0_20250528_180628_778822_skysat.jpg,176,23,False,0.29680946469306946,0.19626614451408386,0.29680946469306946
255,tree_Sikar_Sikar_74_17_low_density_near_east_0_20250528_180857_160948_skysat.jpg,176,23,False,0.265712708234787,0.2351108193397522,0.265712708234787
260,tree_Sikar_Sikar_78_59_low_density_near_southeast_0_20250528_183136_719342_skysat.jpg,176,23,False,0.2671787440776825,0.2574392855167389,0.2671787440776825
265,tree_Sikar_Sikar_81_7_low_density_near_south_0_20250528_184133_956309_skysat.jpg,176,23,False,0.2699839174747467,0.2195061892271042,0.2699839174747467
268,tree_Sikar_Sikar_82_16_low_density_far_west_0_20250528_184736_165093_skysat.jpg,176,23,False,0.2610662877559662,0.24416899681091309,0.2610662877559662
270,tree_Sikar_Sikar_85_53_low_density_near_north_0_20250528_190319_235191_skysat.jpg,176,176,True,0.31086596846580505,0.31086596846580505,0.31086596846580505
276,tree_Sikar_Sikar_92_15_low_density_near_south_0_20250528_192722_551870_skysat.jpg,176,23,False,0.2991667091846466,0.20725931227207184,0.2991667091846466
279,tree_Sikar_Sikar_95_2_low_density_near_center_0_20250528_194022_915203_skysat.jpg,176,23,False,0.3529973328113556,0.14528630673885345,0.3529973328113556
303,tree_Sikar_Sikar_107_0_low_density_near_east_0_20250528_201826_640435_skysat.jpg,176,176,True,0.2801453769207001,0.2801453769207001,0.2801453769207001
304,tree_Sikar_Sikar_111_7_low_density_near_south_0_20250528_202623_074002_skysat.jpg,176,23,False,0.2524735629558563,0.2134522944688797,0.2524735629558563
314,tree_Sikar_Sikar_122_1_low_density_near_southeast_0_20250528_205732_512814_skysat.jpg,176,23,False,0.2595066428184509,0.2527340352535248,0.2595066428184509
318,tree_Sikar_Sikar_125_20_low_density_near_north_0_20250528_210746_765427_skysat.jpg,176,23,False,0.30117177963256836,0.17307636141777039,0.30117177963256836
330,tree_Sikar_Sikar_145_24_low_density_near_west_0_20250528_214707_543729_skysat.jpg,176,23,False,0.3117896020412445,0.17770473659038544,0.3117896020412445
334,tree_Sikar_Sikar_319_1_low_density_near_west_0_20250528_233929_461063_skysat.jpg,176,23,False,0.260223388671875,0.2514485716819763,0.260223388671875
337,tree_Sikar_Sikar_375_1_low_density_near_north_0_20250529_000848_691678_skysat.jpg,176,23,False,0.24894091486930847,0.21846382319927216,0.24894091486930847
338,tree_Sikar_Sikar_377_1_low_density_near_northwest_1_20250529_001029_152363_skysat.jpg,176,23,False,0.2737526595592499,0.22683490812778473,0.2737526595592499
342,tree_Nagaur_Nagaur_0_130_low_density_near_center_0_20250526_055709_699640_skysat.jpg,176,23,False,0.30285194516181946,0.21324655413627625,0.30285194516181946
344,tree_Jhunjhunu_Jhunjhunu_0_201_low_density_far_southeast_0_20250526_055926_210081_skysat.jpg,176,23,False,0.25843483209609985,0.22483153641223907,0.25843483209609985
346,tree_Nagaur_Nagaur_0_237_low_density_near_center_0_20250526_060006_191586_skysat.jpg,176,23,False,0.33058881759643555,0.1803693175315857,0.33058881759643555
350,tree_Jaipur_Jaipur_0_324_low_density_near_west_0_20250526_060127_895831_skysat.jpg,176,23,False,0.29597342014312744,0.2068316787481308,0.29597342014312744
352,tree_Jhunjhunu_Jhunjhunu_0_335_low_density_near_west_0_20250526_060144_241522_skysat.jpg,176,23,False,0.2584700882434845,0.23166075348854065,0.2584700882434845
357,tree_Nagaur_Nagaur_1_175_low_density_near_southwest_0_20250526_060517_954698_skysat.jpg,176,23,False,0.253511905670166,0.1989065706729889,0.253511905670166
359,tree_Nagaur_Nagaur_1_320_low_density_near_north_0_20250526_060807_723706_skysat.jpg,176,23,False,0.2988470494747162,0.18703602254390717,0.2988470494747162
360,tree_Jaipur_Jaipur_1_350_low_density_near_east_0_20250526_060859_964872_skysat.jpg,176,176,True,0.29654955863952637,0.29654955863952637,0.29654955863952637
