sample_index,skysat_filename,true_label,predicted_label,correct,confidence,true_class_probability,predicted_class_probability
49,tree_Sikar_Sikar_6_222_low_density_far_north_0_20250528_081311_015390_skysat.jpg,190,23,False,0.2676331698894501,0.024992581456899643,0.2676331698894501
67,tree_Sikar_Sikar_8_192_low_density_near_southwest_0_20250528_084232_711481_skysat.jpg,190,23,False,0.27273738384246826,0.026667578145861626,0.27273738384246826
83,tree_Sikar_Sikar_10_117_low_density_far_southeast_0_20250528_090621_485318_skysat.jpg,190,23,False,0.33786457777023315,0.0315447635948658,0.33786457777023315
119,tree_Sikar_Sikar_32_87_low_density_near_south_0_20250528_131953_906937_skysat.jpg,190,23,False,0.3017653226852417,0.0300806425511837,0.3017653226852417
126,tree_Sikar_Sikar_34_50_low_density_near_north_0_20250528_133854_830707_skysat.jpg,190,176,False,0.26314017176628113,0.024444686248898506,0.26314017176628113
129,tree_Sikar_Sikar_35_12_low_density_near_east_0_20250528_134538_049811_skysat.jpg,190,23,False,0.2982952296733856,0.027911897748708725,0.2982952296733856
186,tree_Sikar_Sikar_48_74_low_density_far_northwest_0_20250528_153308_520459_skysat.jpg,190,23,False,0.2595406174659729,0.024114295840263367,0.2595406174659729
195,tree_Sikar_Sikar_52_8_low_density_near_north_0_20250528_155755_153707_skysat.jpg,190,23,False,0.2972627580165863,0.02794390730559826,0.2972627580165863
202,tree_Sikar_Sikar_54_69_low_density_far_northeast_0_20250528_161840_804397_skysat.jpg,190,23,False,0.2813910245895386,0.027995949611067772,0.2813910245895386
210,tree_Sikar_Sikar_56_57_low_density_far_north_0_20250528_163017_237489_skysat.jpg,190,23,False,0.2810295820236206,0.026439780369400978,0.2810295820236206
244,tree_Sikar_Sikar_69_4_low_density_near_center_0_20250528_173852_455468_skysat.jpg,190,23,False,0.2632702589035034,0.02457898110151291,0.2632702589035034
258,tree_Sikar_Sikar_77_30_low_density_near_east_0_20250528_182532_040956_skysat.jpg,190,23,False,0.26511016488075256,0.025160741060972214,0.26511016488075256
300,tree_Sikar_Sikar_105_39_low_density_far_south_0_20250528_201417_977809_skysat.jpg,190,23,False,0.2864384949207306,0.02966362051665783,0.2864384949207306
301,tree_Sikar_Sikar_105_57_low_density_near_southwest_0_20250528_201531_396340_skysat.jpg,190,23,False,0.4018940031528473,0.026416590437293053,0.4018940031528473
324,tree_Sikar_Sikar_132_30_low_density_near_northwest_0_20250528_212505_767985_skysat.jpg,190,23,False,0.2798299789428711,0.0274116862565279,0.2798299789428711
389,tree_Jaipur_Jaipur_3_293_low_density_near_north_0_20250526_062703_694910_skysat.jpg,190,23,False,0.34768977761268616,0.023397982120513916,0.34768977761268616
547,tree_Pali_Pali_26_221_low_density_near_northwest_0_20250526_090529_021209_skysat.jpg,190,23,False,0.29068171977996826,0.027600057423114777,0.29068171977996826
567,tree_Jaipur_Jaipur_33_147_low_density_near_west_0_20250526_093733_287505_skysat.jpg,190,23,False,0.32714295387268066,0.025572141632437706,0.32714295387268066
644,tree_Sikar_Sikar_116_16_low_density_far_southeast_0_20250526_131115_474183_skysat.jpg,190,23,False,0.2801777720451355,0.028446722775697708,0.2801777720451355
676,tree_Kotputli-Behror_Kotputli-Behror_1_437_low_density_near_south_0_20250712_005328_952836_skysat.jpg,190,23,False,0.2642659544944763,0.025752170011401176,0.2642659544944763
801,tree_Pali_Pali_22_181_low_density_near_southwest_0_20250713_013029_240054_skysat.jpg,190,23,False,0.28661492466926575,0.02784496545791626,0.28661492466926575
